DOI,Year,Title,Journal,Reason
10.1016/j.jclepro.2020.120279,2020,Optimal siting of edutainment energy parks through the modelling of weighted spatial decision criteria,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.energy.2020.117975,2020,Performance and feasibility assessment of a hybrid cooling system for office buildings based on heat dissipation panels,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2020.115115,2020,Tackling thermal integration in the synthesis of polygeneration systems for buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2020.115045,2020,Applying a genetic-fuzzy control scheme to an active free piston Stirling engine: Design and experiment,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2020.101607,2020,Optimised cold-formed steel beams in modular building applications,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2019.102007,2020,Family and building characteristics in relation to levels of bed dust mites in 453 beddings of Shanghai children,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.scs.2020.102345,2020,A definition framework for building adaptation projects,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2020.110221,2020,A new analytical model for short-time analysis of energy piles and its application,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijrefrig.2020.08.024,2020,Experimental and numerical study on low temperature regeneration desiccant wheel: Parameter analysis with a comprehensive energy index,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.jclepro.2020.120332,2020,Recovering building elements for reuse (or not) – Ethnographic insights into selective demolition practices,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.autcon.2020.103304,2020,Web-GIS approach to preventive conservation of heritage buildings,Automation in Construction,Eliminated – unclear/other
10.1016/j.energy.2020.117160,2020,Modelling the suitability of energy crops through a fuzzy-based system approach: The case of sugar beet in the bioethanol supply chain,Energy,Eliminated – unclear/other
10.1016/j.rser.2020.109961,2020,Distributional impacts of investment subsidies for residential energy technologies,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.ijepes.2019.105770,2020,Dynamic feed-in tariffs with reduced complexity and their impact on the optimal operation of a combined heat and power plant,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.apenergy.2020.114957,2020,Multicore processor computing is not energy proportional: An opportunity for bi-objective optimization for energy and performance,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110151,2020,Field experiment of smartphone-based energy efficiency services for households: Impact of advice through push notifications,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110438,2020,Ring coils heat source numerical modeling and thermal interference characteristics analysis of truncated cone helix energy pile,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2020.118311,2020,Experimental study on a novel three-phase absorption thermal battery with high energy density applied to buildings,Energy,Eliminated – unclear/other
10.1016/j.jclepro.2020.120565,2020,Solutions for enhancement of energy and exergy efficiencies in air handling units,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2019.100980,2020,Regeneration energy analysis and optimization in desiccant wheels using purge mechanism,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2019.106598,2020,Characterizing the spatial heterogeneity and controlling factors of land surface temperature clusters: A case study in Beijing,Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2020.118803,2020,"Open data and energy analytics - An analysis of essential information for energy system planning, design and operation",Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110389,2020,Developing energy calculation methodology and calculation tool validations: Application in air-heated ice rink arenas,Energy and Buildings,Eliminated – unclear/other
10.1016/j.renene.2019.08.130,2020,Investigation on the performance of ASHP heating system using frequency-conversion technique based on a temperature and hydraulic-balance control strategy,Renewable Energy,Eliminated – unclear/other
10.1016/j.ijepes.2019.105764,2020,Stackelberg game based transactive pricing for optimal demand response in power distribution systems,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.autcon.2019.103003,2020,Matching kit interface for building refurbishment processes with 2D modules,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbuild.2020.109971,2020,Effects of seasonal variations on the thermal response of energy piles in an unsaturated Brazilian tropical soil,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2020.139030,2020,Adding insult to injury: Effects of chronic oxybenzone exposure and elevated temperature on two reef-building corals,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.jobe.2019.100984,2020,Cable-stayed columns and their applications in building structures,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.renene.2019.09.113,2020,Energy performance investigation of net plus energy town: Energy balance of the Jincheon Eco-Friendly energy town,Renewable Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110485,2020,Optimization configuration of regional integrated energy system based on standard module,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2020.102400,2020,"A new framework for intensification of energy efficiency in commercial and residential use by imposing social, technical and environmental constraints",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.ijepes.2020.105876,2020,Matrix modeling of energy hub with variable energy efficiencies,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.enbuild.2021.110920,2021,Method of determining acceptable air temperature thresholds in Chinese HVAC buildings based on a data-driven model,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117426,2021,Integration of Radiative-based air temperature regulating system into residential building for energy saving,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2021.117502,2021,A data-driven methodology for enhanced measurement and verification of energy efficiency savings in commercial buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2021.120894,2021,Application of data-driven methods for energy system modelling demonstrated on an adaptive cooling supply system,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.110815,2021,Data-driven optimization of building layouts for energy efficiency,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2020.102093,2021,Data-driven correlation model between human behavior and energy consumption for college teaching buildings in cold regions of China,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.110956,2021,A data driven method for optimal sensor placement in multi-zone buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2021.107850,2021,A knowledge-guided and data-driven method for building HVAC systems fault diagnosis,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2020.110544,2021,The influence of building form variables on the environmental performance of semi-outdoor spaces. A study in mid-rise and high-rise buildings of Singapore,Energy and Buildings,Eliminated – unclear/other
10.1016/j.solener.2021.08.020,2021,Integration of passive double-heating and double-cooling system into residential buildings (China) for energy saving,Solar Energy,Eliminated – unclear/other
10.1016/j.scs.2021.103255,2021,An open-source virtual testbed for a real Net-Zero Energy Community,Sustainable Cities and Society,Eliminated – unclear/other
