file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components,doi_norm,DOI,Year,Title,Journal,in_csv1,in_csv2,match_type
10.1016_j.apenergy.2023.122101.json,building_model,whitebox;greybox;blackbox,black-box:1.50;energyplus:0.75;first-principles:0.75;fmu:0.75;high-fidelity:0.75;matlab:0.75;physics-based:0.75;simulation model:0.75;simulink:0.75;validated:0.75;appl:0.75;combined:0.75;discrete-time:0.75;eng:0.75;finite:0.75;integrated:0.75;linear model:1.50;mathematical:0.75;novel:0.75;boosting:0.75;cov:0.75;data-driven:0.75;data-driven modeling:0.75;degree-day:0.75;developing:0.75;estimation:0.75;gaussian process:0.75;linear regression:0.75,greybox,state-space;state-space model;nonparametric;finite;state-space models;matlab,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,comfort;demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:114403H;preamble:438H;preamble:1035H;preamble:572S;preamble:949H;preamble:2s;preamble:15min;preamble:2.5h;preamble:3.75h;preamble:72h;preamble:2.5h;preamble:3.75h;preamble:114403H;preamble:438H;preamble:1035H;preamble:572S;preamble:949H;preamble:hourly;preamble:weekly;preamble:1-min;preamble:annual,deterministic;feedback;initialization;iteratively;management;profile;real-time;setpoints;stochastic;time-series;timely;uncertainty;via,electric_load;electric_use;occupancy;weather,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2023.122101,10.1016/j.apenergy.2023.122101,2024,Data-driven predictive control for demand side management: Theoretical and experimental results,Applied Energy,True,True,both
10.1016_j.apenergy.2023.122354.json,building_model,greybox;blackbox,energy simulation:0.75;energyplus:0.75;library:0.75;open-source:0.75;openstudio:0.75;physical models:0.75;python:0.75;appl:0.75;combined:0.75;discrete-time:0.75;dispatch:0.75;eng:0.75;filter:1.50;finite:0.75;hybrid:0.75;mathematical:0.75;novel:0.75;advanced:0.75;data-driven:0.75;data-driven approach:0.75;data-driven modeling:0.75;data-driven models:0.75;deep learning:0.75;developing:0.75;estimation:0.75;k-nearest:0.75,greybox,simplified;energyplus;openstudio;thermal model;data-driven;data-driven modeling;deep learning;lstm;mathematical;developing;discrete-time;appl;eng,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning;heuristic_metaheuristic,energy;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble:  retention practices seem to be the primary contributors to energy waste. thus, achieving a balance between optimizing energy usage ",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:2022S;preamble:2021S;preamble:166S;preamble:486S;preamble:40min;preamble:7.75min;preamble:10h;preamble:40min;preamble:7.75min;preamble:40min;preamble:40min;preamble:40min;preamble:2022S;preamble:2021S;preamble:166S;preamble:486S;preamble:daily;preamble:annual,adjust;deep learning;deterministic;dynamically;explicit;feedback;get;initialization;management;nature;occupancy;occupancy patterns;probabilistic;q-values;real-time;replay;sampled;schedule;setpoints;update;updated;updating;via,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2023.122354,10.1016/j.apenergy.2023.122354,2024,Energy optimization for HVAC systems in multi-VAV open offices: A deep reinforcement learning approach,Applied Energy,True,True,both
10.1016_j.apenergy.2023.122357.json,building_model,greybox;blackbox,approximating:0.75;pure:0.75;validated:0.75;appl:0.75;combined:0.75;discrete-time:0.75;eng:0.75;finite:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;model identification:0.75;novel:0.75;ann:0.75;boosting:0.75;developing:0.75;dnn:0.75;forecasting:0.75;fusion:0.75;hybrid modeling:0.75;leveraging:0.75;machine learning:0.75;mlp:0.75,greybox;blackbox,physical model;simplified;hybrid;mlp;multi-layer;perceptron;regression;statistical,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control;heuristic_metaheuristic,energy;comfort;iaq_infection;demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: s down hvac systems in the early morning to avoid excessive energy waste. for each action of a t ∈ a in the input, the state of the ",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:400H;preamble:1H;preamble:2159881H;preamble:100297S;preamble:24H;preamble:2720H;preamble:11567S;preamble:831S;preamble:24h;preamble:1s;preamble:2s;preamble:3s;preamble:4s;preamble:5s;preamble:6s;preamble:7s;preamble:8s;preamble:9s;preamble:10s;preamble:1s;preamble:2s;preamble:3s;preamble:4s;preamble:5s;preamble:6s;preamble:7s;preamble:8s;preamble:9s;preamble:10s;preamble:1s;preamble:2s;preamble:10s;preamble:1s;preamble:2s;preamble:10s;preamble:1S;preamble:24h;preamble:daily,adjust;deterministic;dynamically;explicit;exploration;feedback;get;management;nature;profile;programmed;real-time;regular;sampled;scheduled;stochastic;uncertainty;unsupervised;updated;updating;via,electric_load;electric_use;internal_gains;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2023.122357,10.1016/j.apenergy.2023.122357,2024,Deep clustering of reinforcement learning based on the bang-bang principle to optimize the energy in multi-boiler for intelligent buildings,Applied Energy,True,True,both
10.1016_j.apenergy.2023.122430.json,building_model;occupancy_model;system_model,greybox;blackbox,language:0.75;matlab:0.75;simulation model:0.75;system simulation:0.75;trnsys:0.75;appl:0.75;combined:0.75;convers:0.75;dispatch:0.75;eng:0.75;finite:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;advanced:0.75;ann:0.75;attention mechanism:0.75;convolutional:0.75;data-driven:0.75;data-driven model:0.75;deep learning:0.75;forecasting:0.75;forecasting models:0.75;grnn:0.75,greybox,hybrid;zheng,blackbox,forecasting,NM,NM,NM,NM,NM,NM,NM,optimal_control,NM,NM,optimal_control,comfort,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:111799H;preamble:359S;preamble:2074H;preamble:117845S;preamble:117112S;preamble:8126S;preamble:138H;preamble:61S;preamble:30min;preamble:5min;preamble:5min;preamble:1h;preamble:8h;preamble:5min;preamble:8h;preamble:1h;preamble:hourly;preamble:daily;preamble:monthly,deep learning;dynamically;feedback;initialize;management;multivariate;nature;occupancy;real-time;schedule;setpoints;stochastic;timely;uncertain;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2023.122430,10.1016/j.apenergy.2023.122430,2024,Photovoltaic capacity dynamic tracking model predictive control strategy of air-conditioning systems with consideration of flexible loads,Applied Energy,True,True,both
10.1016_j.apenergy.2023.122456.json,building_model,greybox;blackbox,matlab:0.75;appl:0.75;combined:0.75;data center:0.75;dispatch:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;simplified:0.75;data-driven:0.75;deep learning:0.75;forecasting:0.75;hybrid modeling:0.75;leveraging:0.75;lstm:0.75;machine learning:0.75;national:0.75;pcc:0.75;unscented:0.75,greybox,simplified,NM,NM,NM,NM,NM,NM,optimal_control,comfort;carbon;cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:102358S;preamble:102022S;preamble:127727S;preamble:2580S;preamble:117088S;preamble:100542S;preamble:2023H;preamble:108391H;preamble:132365H;preamble:127919S;preamble:104786S;preamble:2022H;preamble:2H;preamble:24h;preamble:1h;preamble:1960s;preamble:1970s;preamble:24h;preamble:10750H;preamble:3s;preamble:26s;preamble:24h;preamble:10h;preamble:6h;preamble:6h;preamble:26s;preamble:26s;preamble:2021.102358S;preamble:2020.102022S;preamble:2023.127727S;preamble:07.042S;preamble:2021.117088S;preamble:2021.100542S;preamble:2022.120550H;preamble:2023.108391H;preamble:2022.132365H;preamble:2023.127919S;preamble:2023.104786S;preamble:2022.119160H;preamble:hourly;preamble:daily,deep learning;deterministic;dynamically;iteratively;management;multi-community;nature;real-time;scheduled;stochastic;uncertain;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2023.122456,10.1016/j.apenergy.2023.122456,2024,Energy management in citizen energy communities: A flexibility-constrained robust optimization approach considering prosumers comfort,Applied Energy,True,True,both
10.1016_j.apenergy.2023.122493.json,building_model,greybox;blackbox,black-box:1.50;grey-box:1.50;nested:0.75;python:0.75;appl:0.75;bayesian:1.50;zheng:0.75;zhou:0.75;advanced:0.75;data-driven:0.75;deep learning:0.75;estimation:0.75;gaussian process:0.75;leveraging:0.75;linear regression:0.75;machine learning:0.75;multivariate:0.75,greybox,bayesian;grey-box,NM,NM,NM,NM,NM,NM,optimal_control;bayesian_optimization,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;hvac_signals;metering;occupancy,subhourly,preamble:109735H;preamble:112278S;preamble:1hour;preamble:109735H;preamble:112278S;preamble:daily,adjust;bayesian;deep learning;dynamically;explicit;exploration;get;iteratively;management;multivariate;nature;sampled;setpoints;stochastic;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2023.122493,10.1016/j.apenergy.2023.122493,2024,Data-driven adaptive building thermal controller tuning with constraints: A primal–dual contextual Bayesian optimization approach,Applied Energy,True,True,both
10.1016_j.apenergy.2024.122627.json,building_model;system_model,greybox,co-simulation:0.75;energyplus:0.75;fmu:0.75;python:0.75;appl:0.75;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;simplified:0.75;classification:0.75;developing:0.75;estimation:0.75;national:0.75,greybox,simplified;energyplus,whitebox,energyplus,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,comfort;iaq_infection,NM,NM,iaq_infection,NM,NM,NM,NM,NM,NM,NM,benchmarking;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:109326H;preamble:107777S;preamble:10min;preamble:14h;preamble:8h;preamble:0h;preamble:24h;preamble:1.5h;preamble:1.5h;preamble:1.5h;preamble:248.33h;preamble:1.5h;preamble:248.33h;preamble:10min;preamble:24h;preamble:24h;preamble:0h;preamble:460.83h;preamble:224.33h;preamble:57.5h;preamble:33.17h;preamble:1.5h;preamble:258.5h;preamble:248.33h;preamble:14h;preamble:8h;preamble:8h;preamble:8h;preamble:8h;preamble:90min;preamble:1.5h;preamble:1.5h;preamble:202.67h;preamble:1.5h;preamble:49.5h;preamble:1.5h;preamble:153.17h;preamble:1.5h;preamble:248.33h;preamble:1.5h;preamble:1.5h;preamble:248.33h;preamble:1.5h;preamble:109326H;preamble:107777S;preamble:hourly;preamble:daily,dynamically;management;occupancy;real-time;regular;setpoints;timely;updated;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2024.122627,10.1016/j.apenergy.2024.122627,2024,Optimization control strategy for mixed-mode buildings based on thermal comfort model: A case study of office buildings,Applied Energy,True,True,both
10.1016_j.apenergy.2024.122820.json,building_model,greybox;blackbox,black-box:1.50;continuous-time:1.50;matlab:0.75;purely:0.75;python:0.75;wisconsin-:0.75;appl:0.75;combined:0.75;discrete-time:0.75;eng:0.75;filter:1.50;hybrid:0.75;kalman:0.75;linear model:0.75;advanced:0.75;data-driven:0.75;data-driven modeling:0.75;data-driven models:0.75;developing:0.75;estimation:0.75;forecasting:0.75;fusion:0.75;hybrid model:0.75,greybox,thermal dynamics;mathematical;low-order;state-space;state-space models;linear regression;regression,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning;heuristic_metaheuristic,comfort;cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|infection_risk;energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:2023S;preamble:2023S;preamble:1920s;preamble:177S;preamble:177S;preamble:177S;preamble:1980s;preamble:1920s;preamble:1h;preamble:12h;preamble:46min;preamble:2023S;preamble:2023S;preamble:hourly;preamble:daily;preamble:monthly;preamble:annual,dynamically;feedback;management;occupancy;real-time;regular;stochastic;time-series;uncertain;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2024.122820,10.1016/j.apenergy.2024.122820,2024,Field demonstration of predictive heating control for an all-electric house in a cold climate,Applied Energy,True,True,both
10.1016_j.apenergy.2024.122943.json,building_model,greybox;blackbox,appl:0.75;bayesian:1.50;combined:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;propagation:0.75;zhou:0.75;advanced:0.75;autoencoder:0.75;boosting:0.75;catboost:0.75;classification:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;ensemble:0.75,greybox;blackbox,classification;novel;deep learning,NM,NM,NM,NM,NM,NM,optimal_control,demand_response;cost;energy;carbon,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;hvac_signals;metering;occupancy,subhourly,preamble:677S;preamble:677S;preamble:hourly;preamble:daily;preamble:annual,adjust;bayesian;deep learning;dynamically;exploration;initialization;iteratively;management;nature;probabilistic;profile;real-time;stochastic;time-series;timely;unsupervised;update;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2024.122943,10.1016/j.apenergy.2024.122943,2024,A machine learning-based framework for clustering residential electricity load profiles to enhance demand response programs,Applied Energy,True,True,both
10.1016_j.apenergy.2024.123433.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;continuous-time:1.50;energy simulation:0.75;energyplus:0.75;grey-box:1.50;grey-box model:1.50;physics-based:0.75;white-box:0.75;appl:0.75;bayesian:1.50;combined:0.75;discrete-time:0.75;eng:0.75;grey-box models:0.75;data-driven:0.75;data-driven approach:0.75;data-driven modeling:0.75;data-driven models:0.75;deep learning:0.75;developing:0.75;estimation:0.75;forecasting:0.75;gru:0.75,greybox,thermal dynamics;continuous-time;white-box;state-space;simplified;state space;state-space models;discrete-time;data-driven;data-driven modeling;deep learning;appl;eng;machine learning,NM,NM,NM,NM,NM,NM,mathematical_programming;reinforcement_learning;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:105067S;preamble:4154H;preamble:88S;preamble:121S;preamble:2018S;preamble:117S;preamble:2h;preamble:6h;preamble:2h;preamble:2h;preamble:2h;preamble:2h;preamble:2h;preamble:72h;preamble:1H;preamble:1H;preamble:1H;preamble:15min;preamble:30min;preamble:24h;preamble:2h;preamble:6h;preamble:1h;preamble:1min;preamble:5min;preamble:10min;preamble:15min;preamble:2h;preamble:2h;preamble:15min;preamble:30min;preamble:30min;preamble:105067S;preamble:4154H;preamble:88S;preamble:121S;preamble:monthly;preamble:annual,adjust;bayesian;deep learning;deterministic;get;iteration;management;nature;occupancy;parametrized;pre-defined;real-time;regular;sampled;schedule;setpoints;stochastic;time-series;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2024.123433,10.1016/j.apenergy.2024.123433,2024,Neural differential equations for temperature control in buildings under demand response programs,Applied Energy,True,True,both
