file,bucket_or_optimizer,term_hit,host_scales,systems_in_window,sentence
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,This model has two converters and a fan for smoke and exhaust gas.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler;coil,These boilers were installed on all four floors at the same time.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"In addition, according to Tanaka et al., [74] the gas for cooking in the winter is almost 125 % higher than in the summer."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"Therefore, to estimate the heating gas consumption, 1.25 times the average summer gas consumption was deducted from the winter gas bills."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"In this way, a more accurate estimation of the gas used for heating in each case was obtained."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,The questionnaire was necessary to simulate heating consumption and assess occupants' awareness of their own behavior.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,"For the design stage, three simulations were conducted: the first using ASHRAE assumptions with the Airport EPW file, the second using ASHRAE assumptions with the actual EPW file, and the last considering ASHRAE assumptions with the actual EPW file and a 56 % boiler efficiency (the two previous were with 89 % efficiency)."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,"Regarding the questionnaire, the simulation was with the assumptions collected from occupants with a 56 % boiler efficiency, which is consistent with the finding reported by other researchers [76] ."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,"Finally, the results of heating gas consumption were compared for the studied time period."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"In addition, according to Tanaka et al., [74] the gas for cooking in the winter is almost 125 % higher than in the summer."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"Therefore, to estimate the heating gas consumption, 1.25 times the average summer gas consumption was deducted from the winter gas bills."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"In this way, a more accurate estimation of the gas used for heating in each case was obtained."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,The questionnaire was necessary to simulate heating consumption and assess occupants' awareness of their own behavior.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,This particular period was selected because it offered comprehensive and reliable data regarding occupant behavior and weather conditions (the EPW file).
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,4.2 The efficiency of gas-fired boiler The boiler efficiency is effective on the simulated energy consumption in the design stage and the resulting gap as mentioned in Section 2.2 .
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,Ibrahim and Al-Qassimi [79] provided the calculation formula for the boiler efficiency.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"These can be computed as follows: (2) C V RMSE = Σ i ̇ = 1 n M i - S i 2 n M ¯ (3) N M B E = Σ I ̇ = 1 n M i - S i n × M ¯ (4) RMSE = Σ i ̇ = 1 n M i - S i 2 n (5) M A E = 1 n Σ i = 1 n | M i - S i | where n is the number of samples of the test set, M i refers to the real value of i-th sample, S i refers to the predictive value of i th sample."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"Table 8 presents the validation results, based on the indoor temperature and heating gas consumption, for all simulations conducted based on the questionnaire."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"The EPG relates to the difference between designed and actual energy consumption, and reducing EPG enables better energy management, cost savings, and environmental sustainability."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"In this study, the EPG examined by comparing standard model, questionnaire model, and billing records for heating gas consumption."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"The validation of the questionnaire model, for energy use by CV(RMSE) and NMBE and for space temperatures by MAE and RMSE, confirms its suitability for modeling occupant behavior."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,• Increasing the sample size and investigating heating gas consumption for multiple cases.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,system_model,boiler,"The results yielded that it is crucial to consider including the number of electrical appliances, boiler efficiency, and occupancy schedules to enhance the reliability of simulation results."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas simulation,NM,NM,"The outdoor weather data was used to generate an actual EPW file, while the indoor temperature measurements were employed to validate the simulation results and estimate the approximate heating setpoint for each floor."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas simulation,NM,NM,"3.3 Heating gas simulation To comprehensively investigate the Energy Performance Gap (EPG) concerning heating gas, a comparative analysis between the operational stage (bills), the as-designed stage (based on ASHRAE standards), and simulations based on questionnaire responses was conducted."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas simulation,NM,NM,The focused was on three significant causes of EPG and explored potential reduction strategies.
10.1016_j.enbuild.2023.113747.json,whitebox,energyplus,NM,NM,"Questionnaires, measurements, analyses, and calibrations are conducted on the energy performance of four residential units of an apartment block building in Iran as a case study."
10.1016_j.enbuild.2023.113747.json,whitebox,energyplus,NM,NM,"Subsequently, the impact rates of three key causes of the EPG, namely heating system efficiency, weather data in an EnergyPlus Weather (EPW) format file, and occupant behavior, are determined."
10.1016_j.enbuild.2023.113747.json,whitebox,energyplus,system_model,boiler,"By incorporating these causes into the model calibration process, the disparities between the design and operation stages are decreased."
10.1016_j.enbuild.2023.113747.json,whitebox,energyplus,system_model,boiler,"There are a number of factors that impact the design stage gap, including boiler efficiency, occupant behavior, and a corrected EPW file, which contribute 43.9%, 26%, and 6.6%, respectively."
10.1016_j.enbuild.2023.113747.json,whitebox,energyplus,system_model,boiler,"Finally, the results of heating gas consumption were compared for the studied time period."
10.1016_j.jobe.2022.104498.json,whitebox,linear,NM,NM,"(19) h ( x a , i ) = P i ( x a , i ) + ρ u 2 ‖ ∑ n = 1 n ≠ i N w A n x ˆ w , n k + A i x w , i + ∑ n = 1 N a B n x ˆ a , n k − c + λ ˆ u k ρ u ‖ 2 2 2.3.4 Global optimization process of the hierarchical ADMM algorithm Some assumptions are needed to ensure global optimization capacity [ 28 ]: 1) all of the P m (·) and M i (·) must be convex functions; 2) all of the constraints must be linear."
10.1016_j.jobe.2022.104498.json,whitebox,linear,NM,NM,"The two consumptions can be satisfied by choosing appropriate models and relaxing nonlinear constraints into linear forms, respectively."
10.1016_j.jobe.2022.104498.json,whitebox,linear,NM,NM,They are discussed in detail in Section 3.2 .
10.1016_j.jobe.2022.104498.json,whitebox,linear,NM,NM,"(19) h ( x a , i ) = P i ( x a , i ) + ρ u 2 ‖ ∑ n = 1 n ≠ i N w A n x ˆ w , n k + A i x w , i + ∑ n = 1 N a B n x ˆ a , n k − c + λ ˆ u k ρ u ‖ 2 2 2.3.4 Global optimization process of the hierarchical ADMM algorithm Some assumptions are needed to ensure global optimization capacity [ 28 ]: 1) all of the P m (·) and M i (·) must be convex functions; 2) all of the constraints must be linear."
10.1016_j.jobe.2022.104498.json,whitebox,linear,NM,NM,"The two consumptions can be satisfied by choosing appropriate models and relaxing nonlinear constraints into linear forms, respectively."
10.1016_j.jobe.2022.104498.json,whitebox,linear,NM,NM,They are discussed in detail in Section 3.2 .
