DOI,Year,Title,_include_terms,_include_categories
10.1016/j.enbuild.2015.01.055,2015,Energy performance and comfort in residential buildings: Sensitivity for building parameters and occupancy,"building,energy,energy performance","Context,Target"
10.1016/j.enbuild.2014.11.021,2015,Near-optimal transition between temperature setpoints for peak load reduction in small buildings,building,Context
10.1016/j.egypro.2015.11.044,2015,Effect of Occupant Behavior and Control Systems on the Reduction of Energy Needs of Residential Buildings,"building,energy,control","Application,Context,Target"
10.1016/j.enbuild.2015.03.039,2015,Single and multi-family residential central all-air HVAC system operational characteristics in cooling-dominated climate,operation,Application
10.1016/j.egypro.2015.07.227,2015,Experimental and Numerical Study on Thermal Performance of New Cool Clay Tiles in Residential Buildings in Europe,building,Context
10.1016/j.enbuild.2015.09.050,2015,Comparison of empirical and modelled energy performance across age-bands of three-bedroom dwellings in the UK,"energy,energy performance",Target
10.1016/j.enbuild.2015.01.049,2015,Energy efficiency versus indoor environmental quality in different Romanian countryside schools,"energy,energy efficiency",Target
10.1016/j.enbuild.2015.07.025,2015,Experimental analysis of thermal interaction between wine cellar and underground,,
10.1016/j.enbuild.2014.10.070,2015,Heat accounting in historical buildings,building,Context
10.1016/j.enbuild.2015.03.048,2015,HVAC terminal hourly end-use disaggregation in commercial buildings with Fourier series model,building,Context
10.1016/j.egypro.2015.07.245,2015,Climatic Classifications of Saudi Arabia for Building Energy Modelling,"building,energy","Context,Target"
10.1016/j.enbuild.2015.06.039,2015,Accuracy analysis of longwave sky radiation models in the MZELWE module of the ESP-r program,,
10.1016/j.proeng.2015.08.472,2015,Thermal-energy and Environmental Impact of Cool Clay Tiles for Residential Buildings in Italy,"building,energy","Context,Target"
10.1016/j.proeng.2015.07.157,2015,Dynamic Extension of Building Information Model for “Smart” Buildings,building,Context
10.1016/j.egypro.2015.11.329,2015,The Influence of Piping Thermal Insulation on Indoor Climate and Exergy Consumption Related to Hot Water Floor Heating in Tokyo,,
10.1016/j.scs.2014.12.003,2015,European smart cities: The role of zero energy buildings,"building,energy","Context,Target"
10.1016/j.enbuild.2014.11.078,2015,Improving infiltration modeling in commercial building energy models,"building,energy","Context,Target"
10.1016/j.egypro.2015.11.776,2015,The EPFL Campus in Lausanne: New Energy Strategies for 2050,energy,Target
10.1016/j.enbuild.2015.09.008,2015,Practical lognormal framework for household energy consumption modeling,energy,Target
10.1016/j.ijhydene.2015.07.010,2015,"A Zero Energy Lab as a validation testbed: Concept, features, and performance",energy,Target
10.1016/j.enbuild.2015.01.036,2015,Modeling and identification of the cooling dynamics of a tropical island hotel,,
10.1016/j.egypro.2015.11.756,2015,Estimating Demand Response Potential in Building Clusters,"building,demand response","Application,Context"
10.1016/j.egypro.2015.11.029,2015,Computing the Thermal Energy Performance of Building by Virtue of Building Dimensional Typology,"building,energy,energy performance","Context,Target"
10.1016/j.egypro.2015.12.208,2015,Effect of Reference State Characteristics on the Thermal Exergy Analysis of a Building,building,Context
10.1016/j.energy.2015.04.016,2015,"Comparison of building energy demand for hotels, hospitals, and offices in Korea","building,energy","Context,Target"
10.1016/j.energy.2015.06.069,2015,A numerical study of air preheater leakage,,
10.1016/j.energy.2014.11.070,2015,Model predictive control for improving waste heat recovery in coke dry quenching processes,"control,predictive control",Application
10.1016/j.enbuild.2014.10.030,2015,CFD modeling for natural ventilation in a lightwell connected to outdoor through horizontal voids,,
10.1016/j.enbuild.2015.06.071,2015,<ce:italic>U</ce:italic>-value in situ measurement for energy diagnosis of existing buildings,"building,energy","Context,Target"
10.1016/j.rser.2015.05.066,2015,Study of the economical and optimum thermal insulation thickness for buildings in a wet and hot tropical climate: Case of Cameroon,building,Context
10.1016/j.enbuild.2015.06.060,2015,Operational planning for multi-building portfolio in an uncertain energy market,"building,energy,operation","Application,Context,Target"
10.1016/j.enbuild.2015.01.043,2015,People occupancy detection and profiling with 3D depth sensors for building energy management,"building,energy","Context,Target"
10.1016/j.enbuild.2015.02.043,2015,A study and a directory of energy consumption data sets of buildings,"building,energy","Context,Target"
10.1016/j.egypro.2015.11.318,2015,The Overall Architecture of a Decision Support System for Public Buildings,building,Context
10.1016/j.apenergy.2014.11.033,2015,Order selection of thermal models by frequency analysis of measurements for building energy efficiency estimation,"building,energy,energy efficiency","Context,Target"
10.1016/j.ymssp.2014.08.007,2015,Fault diagnosis of automobile hydraulic brake system using statistical features and support vector machines,,
10.1016/j.buildenv.2015.06.019,2015,Virtual occupancy sensors for real-time occupancy information in buildings,building,Context
10.1016/j.proeng.2015.09.150,2015,"Numerical Study on the Effect of Natural Ventilation and Optimal Orientation of Residential Buildings in Changsha, China",building,Context
10.1016/j.scs.2015.06.004,2015,Quasi real-time ZIP load modeling for Conservation Voltage Reduction of smart distribution networks using disaggregated AMI data,,
10.1016/j.egypro.2016.02.002,2015,Lower Structure Research of Hall Buildings,building,Context
10.1016/j.egypro.2015.11.679,2015,Case-study of Thermo Active Building Systems in Japanese Climate,building,Context
10.1016/j.buildenv.2015.03.016,2015,"Energy and environment in Chinese rural buildings: Situations, challenges, and intervention strategies","building,energy","Context,Target"
10.1016/j.enbuild.2014.10.080,2015,Building energy performance analysis: A case study,"building,energy,energy performance","Context,Target"
10.1016/j.scitotenv.2014.10.009,2015,Modeling water outflow from tile-drained agricultural fields,,
10.1016/j.egypro.2015.07.337,2015,An Intelligent Power Utilization Strategy in Smart Building Based on AIWPSO,building,Context
10.1016/j.proeng.2015.08.876,2015,Water Distribution System Clustering and Partitioning Based on Social Network Algorithms,,
10.1016/j.proeng.2015.08.431,2015,Influence on Vertical Shading Device Orientation and Thickness on the Natural Ventilation and Acoustical Performance of a Double Skin Facade,,
10.1016/j.enbuild.2015.06.080,2015,Enhancing energy efficiency and technical and marketing tools to change people's habits in the long-term,"energy,energy efficiency",Target
10.1016/j.enbuild.2014.10.046,2015,Building energy modeling: A systematic approach to zoning and model reduction using Koopman Mode Analysis,"building,energy","Context,Target"
10.1016/j.buildenv.2015.02.016,2015,"A new approach, based on the inverse problem and variation method, for solving building energy and environment problems: Preliminary study and illustrative examples","building,energy","Context,Target"
10.1016/j.proeng.2015.08.910,2015,"Water Distribution Network Model Building, Case Study: Milano, Italy",building,Context
10.1016/j.enbuild.2014.10.007,2015,Energy performance of radiators with parallel and serial connected panels,"energy,energy performance",Target
10.1016/j.enbuild.2015.03.056,2015,"Configured cavity-core matrix for vacuum insulation panel: Concept, preparation and thermophysical properties",,
10.1016/j.buildenv.2015.05.017,2015,Association between classroom ventilation mode and learning outcome in Danish schools,,
10.1016/j.apenergy.2015.07.041,2015,Enhancement of energy efficiency in a paint curing oven via CFD approach: Case study in an air-conditioning plant,"energy,energy efficiency",Target
10.1016/j.enbuild.2015.02.026,2015,A convex approach to a class of non-convex building HVAC control problems: Illustration by two case studies,"building,control","Application,Context"
10.1016/j.egypro.2015.12.176,2015,Estimation and Analysis of Building Energy Demand and Supply Costs,"building,energy","Context,Target"
10.1016/j.solener.2015.04.046,2015,Building shape optimisation to reduce air-conditioning needs using constrained evolutionary algorithms,building,Context
10.1016/j.egypro.2015.07.201,2015,Multidisciplinary Approach to Structural/Energy Diagnosis of Historical Buildings: A Case Study,"building,energy","Context,Target"
10.1016/j.applthermaleng.2014.12.026,2015,Experimental investigation into the thermal performance of a residential hybrid ventilation system,,
10.1016/j.proeng.2015.10.055,2015,Calculation of the Temperature in Ventilated Air Gap of Reinforced Concrete Cooling Tower,,
10.1016/j.enbuild.2015.05.015,2015,Cross comparison of empirical and simulated models for calculating residential electricity consumption,,
10.1016/j.applthermaleng.2015.04.004,2015,Effects of windbreak mesh on thermo-flow characteristics of air-cooled steam condenser under windy conditions,,
10.1016/j.buildenv.2015.08.015,2015,Post-design system control for integrated space heating systems in residential buildings in cold regions,"building,control","Application,Context"
10.1016/j.proeng.2015.08.179,2015,Reducing Energy Consumption by Optimizing Thermal Losses and Measures of Energy Recovery in Preschools,energy,Target
10.1016/j.enbuild.2015.06.026,2015,Cost-benefit analysis of changes in energy in building technology in Southeast Spain,"building,energy","Context,Target"
10.1016/j.enbuild.2014.12.054,2015,Comparative study of control strategies for hybrid GSHP system in the cooling dominated climate,control,Application
10.1016/j.egypro.2015.07.470,2015,Investigation of Thermoelectric Warm Air Heater,,
10.1016/j.jclepro.2014.11.061,2015,A comprehensive analysis of building energy efficiency policies in China: status quo and development perspective,"building,energy,energy efficiency","Context,Target"
